id,text,clean_text,predicted_emotion,sarkasme_leksikon,sarkasme_proksi_jijik
2.05749102004947e+18,"Surat Terbuka IDAI Viral, Distribusi Susu Formula Dinilai Bisa Ganggu ASI Eksklusif👀‼

Ikatan Dokter Anak Indonesia atau IDAI melalui laman Official Instragram IDAI mengunggah surat terbuka kepada Badan Gizi Nasional (BGN) terkait kebijakan distribusi susu formula secara massal. Surat terbuka tersebut ditujukan kepada Kepala BGN, Dadan Hindayana, beserta para Wakil Kepala Lodewyk Pusung, Nanik Sudaryati Deyang, dan Sonny Sanjaya.

Dalam unggahan tersebut, IDAI melalui Satgas ASI dan UKK Nutrisi Penyakit Metabolik menegaskan dukungannya terhadap upaya pemenuhan gizi bagi bayi dan anak Indonesia. Namun, para dokter anak mengingatkan bahwa Air Susu Ibu atau ASI tetap menjadi sumber nutrisi utama yang tidak dapat tergantikan bagi bayi.

IDAI menilai distribusi susu formula tanpa pemeriksaan dokter dan tanpa indikasi medis berisiko membuat ibu berhenti menyusui. Mereka juga menyoroti dampak jangka panjang, karena ketika seorang ibu berhenti menyusui, peluang untuk kembali memberikan ASI dinilai sangat kecil.

Surat terbuka itu ditujukan kepada Kepala BGN Dadan Hindayana beserta jajaran pimpinan BGN. Para dokter anak berharap masukan tersebut dapat menjadi perhatian dalam penyusunan kebijakan gizi nasional, khususnya yang berkaitan dengan kesehatan bayi dan anak Indonesia.

 📸IG/idai_ig

#elshintaviral #BGN #idai #DokterAnak #Indonesia #Susuformula #ASI",surat terbuka idai viral distribusi susu formula dinilai bisa ganggu asi eksklusif ikatan dokter anak indonesia atau idai melalui laman official instragram idai mengunggah surat terbuka kepada badan gizi nasional bgn terkait kebijakan distribusi susu formula secara massal surat terbuka tersebut ditujukan kepada kepala bgn dadan hindayana beserta para wakil kepala lodewyk pusung nanik sudaryati deyang dan sonny sanjaya dalam unggahan tersebut idai melalui satgas asi dan ukk nutrisi penyakit metabolik menegaskan dukungannya terhadap upaya pemenuhan gizi bagi bayi dan anak indonesia namun para dokter anak mengingatkan bahwa air susu ibu atau asi tetap menjadi sumber nutrisi utama yang tidak dapat tergantikan bagi bayi idai menilai distribusi susu formula tanpa pemeriksaan dokter dan tanpa indikasi medis berisiko membuat ibu berhenti menyusui mereka juga menyoroti dampak jangka panjang karena ketika seorang ibu berhenti menyusui peluang untuk kembali memberikan asi dinilai sangat kecil surat terbuka itu ditujukan kepada kepala bgn dadan hindayana beserta jajaran pimpinan bgn para dokter anak berharap masukan tersebut dapat menjadi perhatian dalam penyusunan kebijakan gizi nasional khususnya yang berkaitan dengan kesehatan bayi dan anak indonesia igidaiig,Jijik,False,True
2.05708453863194e+18,"UPDATE: Daycare Little Aresha, Jogja

- Dari 149 anak yang diperiksa: 18 anak mengalami masalah gizi kurang (berat badan kurang/underweight). Masih tahap awal, belum masuk kategori gizi buruk.

- Dari 153 anak yang diskrining tumbuh kembang: 12 anak mengalami penyimpangan perkembangan (termasuk speech delay, gejala autisme, ADHD), 19 anak kategori meragukan, & sisanya normal.

Itu laporan dari Pemkot Yogyakarta tentang hasil pemeriksaan kesehatan terhadap anak2 korban penelantaran di Daycare Little Aresha. Anak2 tersebut saat ini mendapat penanganan lanjutan di Puskesmas berupa suplemen gizi, makanan tambahan, & pemantauan intensif oleh dokter spesialis anak.

Cepat pulih ya, dedek2 balita 😭🤲🙏

Gimana kabar para tersangka?? hmmm 🤔",update daycare little aresha jogja dari anak yang diperiksa anak mengalami masalah gizi kurang berat badan kurangunderweight masih tahap awal belum masuk kategori gizi buruk dari anak yang diskrining tumbuh kembang anak mengalami penyimpangan perkembangan termasuk speech delay gejala autisme adhd anak kategori meragukan sisanya normal itu laporan dari pemkot yogyakarta tentang hasil pemeriksaan kesehatan terhadap anak korban penelantaran di daycare little aresha anak tersebut saat ini mendapat penanganan lanjutan di puskesmas berupa suplemen gizi makanan tambahan pemantauan intensif oleh dokter spesialis anak cepat pulih ya dedek balita gimana kabar para tersangka hmmm,Jijik,False,True
2.05843087585622e+18,"Anak Muda Sumatera Hidup Penuh Warna Melayani Gizi Indonesia gibran hilirisasi modernisasi 👇
https://t.co/TPmg9kHoCa https://t.co/8kLds6AQPt",anak muda sumatera hidup penuh warna melayani gizi indonesia gibran hilirisasi modernisasi,Jijik,False,True
2.05590900865387e+18,"Bana gurban ol dedim olmadın, bende gurban almaya geldim. 
Zalımın gızı. 🐄 https://t.co/JNwimcmN6h",bana gurban ol dedim olmadn bende gurban almaya geldim zalmn gz,Netral,False,False
2.05840414278858e+18,"Badan Gizi Nasional Bantah soal jalur berbayar pengajuan titik dapur MBG
Tidak ada jalur berbayar
Semua proses resmi &amp; transparan
Bila menemukan pungutan liar  segera laporkan ke kanal resmi BGN
✅ 081110008989
✅ https://t.co/uQcinZe3ur
✅ https://t.co/wN7gOf5Zdl
#LanjutkanMBG https://t.co/Sc6RCDHNC1",badan gizi nasional bantah soal jalur berbayar pengajuan titik dapur mbg tidak ada jalur berbayar semua proses resmi amp transparan bila menemukan pungutan liar segera laporkan ke kanal resmi bgn,Tertarik,False,False
2.05701429198818e+18,"Mari kita tebak. Siapa/apa yang paling ngerasain imbas dari pemangkasan ini?

1. Pendapatan para owner kubangan lumpur (espepege)?

2. Gaji pegawai inti (Kepala, AK, AG)?

3. Sarpras operasional Bege'en?

ATAU

4. Porsi dan nilai gizi makanan untuk para 'penerima manfaat'?

👀",mari kita tebak siapaapa yang paling ngerasain imbas dari pemangkasan ini pendapatan para owner kubangan lumpur espepege gaji pegawai inti kepala ak ag sarpras operasional begeen atau porsi dan nilai gizi makanan untuk para penerima manfaat,Jijik,False,True
2.05673643349942e+18,"Buat temen2 yg bingung kenapa udh olahraga dan defkal tp masih jauh dr goals, coba deh diliat lagi, kemungkinan besar makan kalian salah, itu yg aku alamin🫠

Kmrn udh aku share platform apa yg aku pakai, skrg aku share lagi dengan lebih detail dimana aku ketemu ahli gizi ku!🥰 https://t.co/odXRuBfytB",buat temen yg bingung kenapa udh olahraga dan defkal tp masih jauh dr goals coba deh diliat lagi kemungkinan besar makan kalian salah itu yg aku alamin kmrn udh aku share platform apa yg aku pakai skrg aku share lagi dengan lebih detail dimana aku ketemu ahli gizi ku,Jijik,False,True
2.05817687287863e+18,"Voucher Diskon Halodoc May 2026❗️

🐰 HLDXCPFP
Chat dokter umum/psikolog/spkk/gizi

🐰 HLDXOC1J
Beli vitamin, obat
 
🐰 HLDXHRMZP
Homecare : vit booster, tes lab
 
🐰 HLDXS4XJ
Haloskin solusi jerawat

🐰 HLDXFJ93T
Halofit program diet

#zonauangㅤ#zonajajan",voucher diskon halodoc may hldxcpfp chat dokter umumpsikologspkkgizi hldxocj beli vitamin obat hldxhrmzp homecare vit booster tes lab hldxsxj haloskin solusi jerawat hldxfjt halofit program diet,Jijik,False,True
2.05836744243115e+18,"Tips Menjaga Nilai Gizi dan Kualitas Daging Merah 🥩✨

Ingin kualitas daging kurban atau daging merah di rumah tetap terjaga nutrisinya dan aman dikonsumsi? dr. Inayah, Sp.GK., AIFO-K membagikan panduan penting mengenai standar kebersihan dan penyimpanan daging yang tepat untuk kita terapkan.

Kunci utamanya ada pada sanitasi yang menyeluruh. Kebersihan harus dijaga mulai dari orang yang memotong, alat yang digunakan, hingga tempat penyimpanannya. Sangat disarankan bagi pemotong daging untuk menggunakan masker guna menghindari kontaminasi dari pernapasan. Selain itu, perhatikan batas waktunya. Daging segar tidak boleh dibiarkan terlalu lama di suhu ruang dan harus segera dimasak atau disimpan maksimal dua jam setelah dipotong.

Jika daging tidak langsung diolah, segera amankan ke dalam chiller pada suhu 4°C atau bekukan di dalam freezer pada suhu -18°C. Hal yang tidak kalah penting adalah wadah penyimpanannya. Untuk menghindari risiko kontaminasi mikroplastik dari kantong plastik biasa, kita bisa menggunakan besek anyaman bambu. Langkah ini sejalan dengan inisiatif Go Green yang terus dikampanyekan oleh Lazismu, yang tidak hanya memastikan daging lebih sehat untuk dikonsumsi, tetapi juga lebih ramah bagi bumi kita. 🌿

Mari biasakan mengolah dan menyimpan daging dengan cara yang bersih, aman, dan peduli lingkungan!

#BahagiakanSesama #MemberiUntukNegeri #Qurbanmu #Lazismu #TipsDaging #IdulAdha

https://t.co/fgYL3ddajB",tips menjaga nilai gizi dan kualitas daging merah ingin kualitas daging kurban atau daging merah di rumah tetap terjaga nutrisinya dan aman dikonsumsi dr inayah spgk aifok membagikan panduan penting mengenai standar kebersihan dan penyimpanan daging yang tepat untuk kita terapkan kunci utamanya ada pada sanitasi yang menyeluruh kebersihan harus dijaga mulai dari orang yang memotong alat yang digunakan hingga tempat penyimpanannya sangat disarankan bagi pemotong daging untuk menggunakan masker guna menghindari kontaminasi dari pernapasan selain itu perhatikan batas waktunya daging segar tidak boleh dibiarkan terlalu lama di suhu ruang dan harus segera dimasak atau disimpan maksimal dua jam setelah dipotong jika daging tidak langsung diolah segera amankan ke dalam chiller pada suhu c atau bekukan di dalam freezer pada suhu c hal yang tidak kalah penting adalah wadah penyimpanannya untuk menghindari risiko kontaminasi mikroplastik dari kantong plastik biasa kita bisa menggunakan besek anyaman bambu langkah ini sejalan dengan inisiatif go green yang terus dikampanyekan oleh lazismu yang tidak hanya memastikan daging lebih sehat untuk dikonsumsi tetapi juga lebih ramah bagi bumi kita mari biasakan mengolah dan menyimpan daging dengan cara yang bersih aman dan peduli lingkungan,Jijik,False,True
2.05490878581541e+18,"thissss☝️😭

""jangan hedon"" ""jangan boros"" meanwhile boros yg dimaksud cuma makan cukup, angka kebutuhan gizi terpenuhi, tempat tinggal nyaman &amp; bersirkulasi baik. 

Sebenernya kita ga boros ges, emg negaranya miskin aja sampe standar hidup minimum jadi kayak boros.",thissss jangan hedon jangan boros meanwhile boros yg dimaksud cuma makan cukup angka kebutuhan gizi terpenuhi tempat tinggal nyaman amp bersirkulasi baik sebenernya kita ga boros ges emg negaranya miskin aja sampe standar hidup minimum jadi kayak boros,Jijik,False,True
2.05815679457338e+18,"mo malming sama temen tp dia bawa temen ahli gizi dapur mbg, ada yg mo nitip?🤣",mo malming sama temen tp dia bawa temen ahli gizi dapur mbg ada yg mo nitip,Tertarik,False,False
2.05818092216042e+18,"Voucher Diskon Halodoc MAY 2026🫶🏻

Konsul Dokter Spkk,Psikolog,Gizi
💖 HLDXCRZA

Tebus/beli obat,skincare,vitamin
💖 HLDXO4VE

Haloskin : utk jerawat&amp;kulit kusam
💖 HLDXS6BK

Homecare : vaksin HPV,Influenza,MCU
💖 HLDXHKCRQ

Halofit: Diet
💖 HALOFITAFF21G

#zonauang #zonajajan",voucher diskon halodoc may konsul dokter spkkpsikologgizi hldxcrza tebusbeli obatskincarevitamin hldxove haloskin utk jerawatampkulit kusam hldxsbk homecare vaksin hpvinfluenzamcu hldxhkcrq halofit diet halofitaffg,Jijik,False,True
2.05448866354396e+18,"Hi Sobat Polri! Tumbuh kembang anak adalah tanggung jawab kita bersama. Yuk, rutin bawa anak ke Posyandu, manfaatkan Buku KIA, berikan stimulasi harian, dan pastikan asupan gizi seimbang setiap hari. Karena anak yang tumbuh sehat hari ini adalah generasi unggul Indonesia masa depan✨.",hi sobat polri tumbuh kembang anak adalah tanggung jawab kita bersama yuk rutin bawa anak ke posyandu manfaatkan buku kia berikan stimulasi harian dan pastikan asupan gizi seimbang setiap hari karena anak yang tumbuh sehat hari ini adalah generasi unggul indonesia masa depan,Jijik,False,True
2.05696192447924e+18,"Bizim türü kurtarsak mı? 
Zalımın gızı 😉 https://t.co/nFsJCYPcKU",bizim tr kurtarsak m zalmn gz,Percaya,False,False
2.05388193516926e+18,Paling butuh yang punya gizi paling maksimal lengkapnya &gt;&gt; https://t.co/jVsa6hhOvF 🥰 https://t.co/hsBEWwTZx9,paling butuh yang punya gizi paling maksimal lengkapnya gtgt,Jijik,False,True
2.05742966384114e+18,"@kudanielbintik Ini aku dan suami. 
Aku kalau pup cepet selesainya. Tapi aku jarang² bisa pup 🥲 kata dokter gizi emang udah turunannya gitu. 

Sementara suami lancaaaaaar banget. Tapi selalu lama. 

Dia heran liat aku cepet, aku lebih heran kok bisa sih abis waktu cuma buat nongkrong😅",ini aku dan suami aku kalau pup cepet selesainya tapi aku jarang bisa pup kata dokter gizi emang udah turunannya gitu sementara suami lancaaaaaar banget tapi selalu lama dia heran liat aku cepet aku lebih heran kok bisa sih abis waktu cuma buat nongkrong,Jijik,False,True
2.05378479950945e+18,"🔥 SPPG Klaten Disetop Total! Ratusan Siswa Keracunan MBG, Air Dapur Positif Bakteri E Coli

Badan Gizi Nasional resmi menghentikan sementara operasional Satuan Pelayanan Pemenuhan Gizi (SPPG) di Kabupaten Klaten, Jawa Tengah, setelah ratusan siswa SMPN 1 Tulung mengalami keracunan usai mengonsumsi makanan dari program Makan Bergizi Gratis (MBG).

Keputusan penghentian sementara atau suspend itu disampaikan Koordinator Wilayah BGN Kabupaten Klaten, Yoga Angga Pratama, setelah proses investigasi terkait kasus keracunan selesai dilakukan.
“Untuk kasus Tulung sudah kami investigasi dan sudah selesai. SPPG disuspend (diberhentikan operasional),” kata Koordinator Wilayah BGN Kabupaten Klaten, Yoga Angga Pratama, saat dikonfirmasi https://t.co/pDTpgKKnyg melalui pesan singkat, Minggu (10/5/2026).

Menurut Yoga, operasional SPPG tidak bisa langsung dibuka kembali sebelum seluruh persyaratan dari BGN dipenuhi oleh pihak pengelola.
“Diberikan waktu untuk memenuhi persyaratan BGN untuk dapat operasional kembali,” ujar dia.

Hasil pemeriksaan laboratorium menemukan bahwa sampel air yang digunakan dalam operasional dapur SPPG ternyata positif mengandung bakteri Escherichia coli atau E coli. Temuan tersebut menjadi salah satu faktor utama penghentian sementara layanan MBG di lokasi tersebut.
“Dikarenakan hasil lab pasca keracunan terdapat hasil positif bakteri E coli maka perlu evaluasi pengecekan sampel air yang digunakan SPPG, pembenahan bangunan infrastruktur SPPG, dan evaluasi relawan SPPG,” kata Yoga.

Selama masa suspend berlangsung, mitra pengelola SPPG dipastikan tidak akan menerima insentif dari Badan Gizi Nasional.
“Mitra (SPPG) tidak mendapatkan insentif selama masa suspend,” tegasnya.

Sebelumnya, Dinas Kesehatan Kabupaten Klaten juga telah melakukan pemeriksaan terhadap sejumlah sampel makanan yang diduga menjadi penyebab keracunan massal para siswa. Sampel tersebut kemudian diuji di Balai Laboratorium Kesehatan dan Kalibrasi Yogyakarta.
Kepala Dinkes Kabupaten Klaten, Anggit Budiarto, mengungkapkan hasil pemeriksaan menunjukkan beberapa menu makanan positif mengandung bakteri Bacillus sp.

“Dari hasil pemeriksaan sampel yang kami kirim ke Balabkes Jogja, baik telur puyuh, galantin maupun kuah timlo semuanya positif Bacillus sp,” kata Kepala Dinkes Kabupaten Klaten, Anggit Budiarto, Rabu (6/5/2026).

Menurut Anggit, bakteri Bacillus sp dapat tumbuh pada bahan makanan dan menghasilkan spora yang berpotensi menyebabkan gangguan kesehatan apabila makanan tidak diolah dengan baik.
“Dugaan kami terkait dengan yang terjadi di Tulung kemarin adalah disebabkan karena dari itu (bakteri Bacillus sp),” ujar dia.

Meski sempat menyebabkan kepanikan dan perawatan terhadap sejumlah siswa, Dinas Kesehatan memastikan seluruh siswa yang terdampak kini telah dipulangkan dalam kondisi membaik.
“Semuanya sudah pulang ke rumah dalam kondisi yang baik,” kata Anggit.

Kasus keracunan massal ini kembali memunculkan sorotan terhadap pengawasan kualitas makanan dalam program MBG, terutama terkait standar kebersihan dapur, kualitas air, dan pengolahan makanan di SPPG.
Sumber: https://t.co/pDTpgKKnyg",sppg klaten disetop total ratusan siswa keracunan mbg air dapur positif bakteri e coli badan gizi nasional resmi menghentikan sementara operasional satuan pelayanan pemenuhan gizi sppg di kabupaten klaten jawa tengah setelah ratusan siswa smpn tulung mengalami keracunan usai mengonsumsi makanan dari program makan bergizi gratis mbg keputusan penghentian sementara atau suspend itu disampaikan koordinator wilayah bgn kabupaten klaten yoga angga pratama setelah proses investigasi terkait kasus keracunan selesai dilakukan untuk kasus tulung sudah kami investigasi dan sudah selesai sppg disuspend diberhentikan operasional kata koordinator wilayah bgn kabupaten klaten yoga angga pratama saat dikonfirmasi melalui pesan singkat minggu menurut yoga operasional sppg tidak bisa langsung dibuka kembali sebelum seluruh persyaratan dari bgn dipenuhi oleh pihak pengelola diberikan waktu untuk memenuhi persyaratan bgn untuk dapat operasional kembali ujar dia hasil pemeriksaan laboratorium menemukan bahwa sampel air yang digunakan dalam operasional dapur sppg ternyata positif mengandung bakteri escherichia coli atau e coli temuan tersebut menjadi salah satu faktor utama penghentian sementara layanan mbg di lokasi tersebut dikarenakan hasil lab pasca keracunan terdapat hasil positif bakteri e coli maka perlu evaluasi pengecekan sampel air yang digunakan sppg pembenahan bangunan infrastruktur sppg dan evaluasi relawan sppg kata yoga selama masa suspend berlangsung mitra pengelola sppg dipastikan tidak akan menerima insentif dari badan gizi nasional mitra sppg tidak mendapatkan insentif selama masa suspend tegasnya sebelumnya dinas kesehatan kabupaten klaten juga telah melakukan pemeriksaan terhadap sejumlah sampel makanan yang diduga menjadi penyebab keracunan massal para siswa sampel tersebut kemudian diuji di balai laboratorium kesehatan dan kalibrasi yogyakarta kepala dinkes kabupaten klaten anggit budiarto mengungkapkan hasil pemeriksaan menunjukkan beberapa menu makanan positif mengandung bakteri bacillus sp dari hasil pemeriksaan sampel yang kami kirim ke balabkes jogja baik telur puyuh galantin maupun kuah timlo semuanya positif bacillus sp kata kepala dinkes kabupaten klaten anggit budiarto rabu menurut anggit bakteri bacillus sp dapat tumbuh pada bahan makanan dan menghasilkan spora yang berpotensi menyebabkan gangguan kesehatan apabila makanan tidak diolah dengan baik dugaan kami terkait dengan yang terjadi di tulung kemarin adalah disebabkan karena dari itu bakteri bacillus sp ujar dia meski sempat menyebabkan kepanikan dan perawatan terhadap sejumlah siswa dinas kesehatan memastikan seluruh siswa yang terdampak kini telah dipulangkan dalam kondisi membaik semuanya sudah pulang ke rumah dalam kondisi yang baik kata anggit kasus keracunan massal ini kembali memunculkan sorotan terhadap pengawasan kualitas makanan dalam program mbg terutama terkait standar kebersihan dapur kualitas air dan pengolahan makanan di sppg sumber,Jijik,False,True
